band,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32
348,0.6239207282712264,0.6042906755557298,0.588003712700079,0.555483674362731,0.4053765241861893,0.9063477519517176,0.937257138299481,0.22752053648265347,0.9890165946893644,0.6480933589582084,0.2992182109856998,0.39565443442435255,0.5587097141220715,0.7768944209817034,0.40762347002932575,0.3024866866629564,0.6375847561635145,0.16334329153235627,0.9224395732378267,0.561190021939363,0.09524600789921367,0.9439694185341096,0.24338463725006987,0.8878536791049249,0.4574844766313203,0.7627904425298778,0.8498245021850908,0.2582709575756945,0.2956991359189375,0.29940692704288885,0.8666458591032816,0.5017317449606374
349,0.5487429072922803,0.7441438070720215,0.43846481804413673,0.9754708302687412,0.6339330659817451,0.6621552354762439,0.36699316115156455,0.4124317643103592,0.23285583759895967,0.6282211758096389,0.4794968062680529,0.27136395240144606,0.6079860564333971,0.5207514286842234,0.9697505720469397,0.17477343276732094,0.34798178547412584,0.6426763769721695,0.43898758815614625,0.251552263858712,0.7321677950545318,0.8723388333678368,0.8173877836531053,0.7571600899639523,0.2632424696119249,0.12008908223976389,0.3517498470813325,0.2116045581549295,0.4521970700002379,0.9736929824011954,0.29512373750188214,0.5365495492696722
350,0.17380002550902818,0.4205028228734031,0.44518949952123565,0.42288217131588035,0.7593515962548821,0.960314910692159,0.3691669728677148,0.6916689655315097,0.612546937740065,0.4371946547452795,0.26052660271899464,0.8168151897162972,0.03219577467433754,0.6680083873324854,0.6081852231000655,0.6600140721535793,0.8886526765717959,0.6825226125607007,0.3099088814260359,0.6021306323519804,0.3354938895737848,0.8468944094454242,0.12120476658935508,0.2847605770496193,0.41420631297596644,0.8224037702393757,0.8144312688349794,0.30648707980941803,0.5247601308184063,0.3493617088854949,0.21265682137429998,0.1716901334997828
351,0.24672406746945896,0.6585766251281426,0.19639156548304204,0.4081182689088446,0.8196900024455663,0.7324972935752956,0.9665165019807481,0.3869988177596444,0.477792470636611,0.8275119261639075,0.243344063161262,0.7269832887090332,0.7449160938391868,0.19082678415011767,0.5581042523781582,0.4179317930570303,0.3022560050238162,0.09555429326917497,0.8826222000506528,0.0006904570798771381,0.5846744097666315,0.14190638610767337,0.13322041148140373,0.10534948888760354,0.8820624173082268,0.6089160811461779,0.27151343191801247,0.5682657161561387,0.32265790225070534,0.20936062479010276,0.4373515777632947,0.9632071659593824
352,0.4758798849902943,0.3484730874626851,0.2924068279218426,0.5273523677434265,0.7557875324333323,0.6714201146159416,0.46514307543606126,0.6233495531955391,0.29418062537742884,0.04958496958744685,0.7800515816025504,0.48513041774898935,0.21201904494644053,0.21885198224385394,0.9645536736720661,0.6327818948242894,0.5306949740759058,0.3951170144077316,0.6886974147527992,0.88938442100459,0.17181417728855775,0.6780448238210384,0.5328854241756898,0.3303705292729662,0.35988006869879074,0.9808456019679139,0.9698598498151901,0.3995679922177976,0.6780137727368737,0.9770385798624336,0.033017317773248456,0.9728325171699322
353,0.18627222329879234,0.4626466544745843,0.38308537726540537,0.006523029651855139,0.01976816519883373,0.7799665373225422,0.4127316049168238,0.7660215168826198,0.1948115964544055,0.5010148155156743,0.9365853049297638,0.046913782470807575,0.1423422389830593,0.039996995728818874,0.5000790499653225,0.6133777436869776,0.5233759397632306,0.059627107422637105,0.6112364255886,0.3106613768444694,0.9535311870002326,0.614606703071435,0.5501641586903874,0.2148659943681277,0.0943220112595966,0.12170328670534636,0.1462454136830672,0.3742328185836383,0.12362279514162011,0.38085811807717207,0.8260267730823625,0.8264021598866838
354,0.2066915038037539,0.22361343483369667,0.45918766567841185,0.1904056268272699,0.14760439618265342,0.19013151184204446,0.8309763275669287,0.7923500251464454,0.13945622724369633,0.0004239473492148038,0.38817390486812764,0.2318296678369698,0.8988362843099328,0.7963792683273222,0.9464594168117528,0.6327162860328355,0.8908903195277402,0.06587657730096852,0.4703725416978872,0.030188094487676342,0.37798605975704846,0.3461358405457051,0.25771249507294547,0.3435847530032592,0.06308942410472207,0.7047051304179445,0.9452203538632702,0.24594946876468438,0.6352155257487673,0.2821008542245146,0.6789524161320217,0.35102517273658507
355,0.41477857173706434,0.23280253512578497,0.7553746241214475,0.39105546242090394,0.47610316281785514,0.15911067675679302,0.2577963608414894,0.17500709201143716,0.4492039875049002,0.738524314026978,0.4037194627864913,0.28527499486042596,0.8141337557384126,0.9623792983553556,0.3216019968086228,0.31282631263111516,0.446555063168778,0.9296136924678281,0.6699094036146392,0.7776412471517394,0.20324823032809214,0.4189160909084828,0.9175106970329492,0.4682507787354374,0.8455195482275927,0.14759022336332872,0.976764191723629,0.14391093538744548,0.38919759018739974,0.47837834968698145,0.1228835030262797,0.11342443874499863
356,0.01884933955439627,0.9209294736920034,0.965164913467397,0.8238825022241094,0.9630776507792889,0.636194987021578,0.926910113349849,0.6716674606144557,0.25681275390270797,0.7598230194554954,0.9976831566362142,0.04306084826147605,0.2017741470641914,0.8699550598411993,0.8187031773390278,0.21555699641689785,0.6272657086862735,0.25028291987091833,0.3540380589245439,0.373890565893486,0.6497198409120254,0.6601739304509829,0.30392552982644505,0.5255103137375761,0.1603320574970657,0.5217829856444894,0.7309613562833208,0.7807810298747032,0.9780111547365782,0.54742978877501,0.7938602184792583,0.4473313161324095
357,0.3541022534103738,0.39925606775548517,0.7078535859385227,0.40372574865816446,0.2678931472190671,0.3885521716980874,0.2466934773677404,0.25479772183853777,0.0025693508310412616,0.161266012776334,0.4391413729990721,0.5465253483045456,0.9652887544591916,0.7421987074168503,0.9038745253805083,0.1231758557045548,0.1673781667412545,0.40270451868172963,0.6943018260402322,0.21792293362903414,0.29328720744915004,0.49230055601544076,0.9855364817381771,0.8354386937772854,0.5584368618669476,0.9214377095877594,0.26902521597685314,0.9469497249609834,0.7197889993637903,0.7806267038263494,0.5257546123347423,0.8616302089873377
358,0.48231144482524657,0.4888014828062308,0.22757681925265116,0.6953530327986822,0.6886042598103143,0.344850645433999,0.7587922804318633,0.32564649395200584,0.11169498794560506,0.294900145961271,0.05005824601118403,0.18318143142551624,0.956154707986151,0.7867562777006617,0.5107473230393775,0.40490699896530713,0.2359343819218659,0.4169409880411634,0.8178686832558842,0.4396574988172294,0.8893221082624296,0.6198515426618807,0.7610934736423735,0.23218384330012665,0.12484547247679023,0.8793588682177036,0.8634343815850802,0.8269369909020188,0.16137906499548216,0.624377816077249,0.38724425346029234,0.05368625845076769
359,0.6905002252427971,0.9300367455613325,0.90262764335525,0.26203178039315167,0.8613601218777065,0.25082964483316017,0.25102759295656074,0.7428226550651692,0.442668638137348,0.4091485095602877,0.2413641639927212,0.5621634596048886,0.8834172899788306,0.7528144668551493,0.0722132105973522,0.7499029161682761,0.042020586432975016,0.043494704744121204,0.21026448435511513,0.5610070057569936,0.5926083880823968,0.415449139352175,0.8538263036901197,0.19574335538440746,0.6225234295691763,0.9297322087216691,0.8799108867108373,0.6226230376235977,0.8632653270409418,0.9065040547780976,0.12688350678950067,0.34947759322948735
360,0.7217012723074782,0.9918837479791769,0.24550573990053237,0.07851765736512295,0.7390942999917889,0.41363029821559116,0.62982161330437,0.7949389942887067,0.5495336452879682,0.28582889721530025,0.5714781074446301,0.39255843204343543,0.10559134349379906,0.5095394183381611,0.48731435317120486,0.7204621764658369,0.2308036687706303,0.35626264103863514,0.8635766560603891,0.6300234614934558,0.34495868793332163,0.9311452162726015,0.48138175039094466,0.7171006673796376,0.6546366610107694,0.6977721963160878,0.410339054692632,0.12019688446422394,0.41391729517420506,0.1626116472811303,0.39459742862762015,0.11441482015940752
361,0.2760800192963373,0.6630165985577062,0.2769177364075266,0.7501181138774476,0.14678646430262665,0.5532709233172243,0.09299544778602797,0.0208629303677893,0.8884123072027985,0.829519754199378,0.15549000250197598,0.4981804658293356,0.036269731445047526,0.5983661617251527,0.6654690511072328,0.18914738286185573,0.2004209428664745,0.3418949972988312,0.21725470679040548,0.1131719713971755,0.45484122467856314,0.9972150081487722,0.872702775621522,0.2118759247491694,0.3549597301825693,0.5934121113087344,0.2777682996263011,0.756101025110989,0.9941209406594016,0.6119991189882957,0.6772949706414988,0.361726980371988
362,0.2831806480732004,0.7302620296068726,0.3392694410493263,0.07884793833732939,0.19940658866901373,0.39077416616273153,0.9601883715317541,0.07112936175478779,0.2619167274434031,0.4875593413840359,0.7376073866963441,0.5038835055962073,0.5866833942465519,0.5238916759846095,0.3856029013672072,0.37004939367863454,0.6292196290963712,0.13870006902643073,0.1540613410681526,0.19448782464084036,0.40465101763159106,0.7566916740165639,0.21431949305590892,0.8029136920628878,0.5840360483592589,0.28681173131538984,0.43235291765229455,0.4525892321047913,0.6130178336505762,0.012664838586983307,0.9532137373553413,0.6002343397133402
363,0.32086211533904485,0.2758021157347944,0.5428200347291285,0.7315102674933589,0.8531315760909034,0.31684421800009965,0.6880333873379765,0.6703835590249478,0.5936512905997524,0.8834828994277574,0.884154847446235,0.20491967634835828,0.517102158604797,0.03661122150100449,0.750521726578782,0.7967484710029727,0.3171211218129807,0.2282688066554801,0.6499609022478563,0.7558105181485554,0.5706953777533179,0.6699985060651099,0.9370409801172628,0.88717797576062,0.041860938322257346,0.3055392175742708,0.06525996866297912,0.454245131342604,0.6988352987444728,0.42608843448324085,0.8503448439973973,0.9902142189445877
364,0.19495165538651427,0.5319803674244464,0.6149674452597725,0.6233283603770657,0.31479485041795796,0.8514087486637778,0.7779324490294363,0.026333166875292413,0.42872631136626516,0.8787034035300528,0.828995797269009,0.20799896851262045,0.7439609440748108,0.6340067873902359,0.6450332974963798,0.44970657302736805,0.5389225669217854,0.008113093270708083,0.7885650935741263,0.6447225634494185,0.20549244197187888,0.1950556804665461,0.3603062670506565,0.055210237409867635,0.38413376684456546,0.012888532193107705,0.989566412220557,0.7600766445078178,0.6436345312186517,0.6514375379878086,0.8735600126294574,0.21555175918426295
365,0.20512693625595935,0.9515363969823369,0.19837370195153614,0.27947341084153343,0.8511770590906715,0.821434856189854,0.42733844074142124,0.49245514615336794,0.6986502598215422,0.15519045755231697,0.2867765261036802,0.4970811581237252,0.3433816518595896,0.5070261861259414,0.43985346384320223,0.9723074006955159,0.7376922775284651,0.8326769871104558,0.8729563014057236,0.689396695310767,0.42966035407381775,0.3144187506479843,0.14346248782690296,0.395593469982903,0.9565027780774411,0.15196817768879156,0.45221095102300546,0.322482111596734,0.07533071179643058,0.38043658671722125,0.8366557829525386,0.9870127325378448
366,0.5863637520462408,0.9678644590961016,0.9279028558513199,0.34860912362932406,0.2913261488894604,0.08111742474064265,0.3075420402348763,0.3178785068889318,0.6634222569003255,0.6099135762285043,0.8567264764485927,0.21648847931611992,0.7066071702712821,0.9027484373167521,0.8266892606767946,0.6387143984850009,0.843284974097636,0.9258895412095932,0.7713234344094271,0.516767608665074,0.3592916483308163,0.20959772745370175,0.9255052724077724,0.31141511782725895,0.21233423401615825,0.9393484934957858,0.6458695179252496,0.5907368525803803,0.02016180791601163,0.2257817949993537,0.568873796154132,0.558486628914786
367,0.7304557364344578,0.45938921933899524,0.10017428561095432,0.056427057058791474,0.8179803334776132,0.6362636511715348,0.4894393440513153,0.698874849013006,0.08339797484753331,0.29142837928928556,0.5811316514040535,0.3242073664537958,0.5251617542998606,0.5064257774524186,0.0492449902503006,0.005334384599362196,0.23167628757623404,0.4986265510925223,0.013298851778732246,0.6655368960606504,0.7522649741770713,0.0856957274286465,0.5168966020896022,0.002096228673230116,0.794621942082277,0.19839705361078153,0.23329409521736733,0.289703680437137,0.5571185256243478,0.5924886662769787,0.9792324568659333,0.04356389357048407
368,0.040513582868953124,0.8638271560037157,0.571745495498435,0.1280048659619356,0.9761973115101026,0.43285889787750165,0.06525078128133133,0.8839501532420736,0.2193835770925019,0.7284223268863037,0.9889893681068844,0.7478224279562966,0.6242121017214751,0.02410960751828839,0.4652138620951237,0.8152825927538083,0.6860322561021598,0.3832869575291167,0.2039029611920804,0.5986504117281825,0.611024213490605,0.7833289864969782,0.2777290519264396,0.5505448114182675,0.17563397243419276,0.12102890993224003,0.618839203390134,0.4821865589510408,0.9581242476957402,0.5894104816052619,0.10162804328149966,0.8427766372263996
369,0.17186871574687923,0.5005133892994936,0.8995272541058846,0.5328825904613352,0.9797446306426155,0.6202496659458885,0.7274098957357578,0.4335852338924977,0.048096922020858024,0.9963593792458868,0.014323933637424457,0.4264781261307571,0.4145907670116501,0.01865619990417977,0.6676258988352036,0.6833571210687047,0.7831508765738335,0.29472691356280756,0.2571424305459823,0.15463440299028408,0.35131110352961914,0.29893696241165624,0.011572227432330662,0.7236619654163085,0.13252432904830636,0.512008038682223,0.1099818184880701,0.6874293992574093,0.3321152183428021,0.12358670392194826,0.3681379560266207,0.5698633278381912
370,0.8632217955692688,0.43241744124829407,0.16574649263073615,0.4424690961281318,0.03377801656398849,0.1510418008762796,0.1758063263620978,0.2501706289161456,0.003409518512232146,0.41736472088389076,0.6378273512664264,0.417149434729269,0.6319813840238061,0.40250998008909566,0.36158587282174925,0.35513946192463386,0.669551051191132,0.1196998303547504,0.5158988686840705,0.2521755298421928,0.6786119407681402,0.7719290417787339,0.7524420599247201,0.6930871874693446,0.02568435990814022,0.9719371236193539,0.9419364903161949,0.8731301409846252,0.4874438231730749,0.6130248610570308,0.07020673651736797,0.5535987427615099
371,0.7106261759367126,0.2429046603587114,0.8718680700878048,0.5975751252611261,0.7932420050527683,0.21544070289526618,0.7565138212079109,0.6101983257455313,0.4468415997585261,0.4526905438998775,0.9447711051676426,0.48950005138671016,0.7341963852754457,0.669686634302663,0.1275154631997697,0.6375648203201547,0.11175157633376986,0.7973161871100588,0.9455631102491637,0.2725780907207329,0.47116392509461913,0.4032811722232946,0.9744816991043378,0.5076386108219187,0.7750228246848244,0.7687063612702368,0.19146336299604927,0.6023145260136008,0.9607947381732834,0.10547627713730034,0.03221117182112476,0.4085487361218536
372,0.004203695061565149,0.1911087115668445,0.5686107423917248,0.5561763971623175,0.8519508910449254,0.6238971597898659,0.5360102412577813,0.36038653658980735,0.8679193812531656,0.16438150329606838,0.2575770708767564,0.1381989798973403,0.9043867862635048,0.6390564706933043,0.3720453180310511,0.30518236799836673,0.40122657077530566,0.8400793125670923,0.21817021063492048,0.1909293926940191,0.5490824338119132,0.5616836388758154,0.2747702884346884,0.006774897899271215,0.9162433618120113,0.8999760081040981,0.20331803924411984,0.9296559850983974,0.19241323342934868,0.093414455439631,0.8404594292884491,0.5123292019758605
373,0.9154452107894735,0.9059401084433066,0.026340770254802415,0.12648248690649744,0.45721807791885816,0.9917283050304035,0.724820528379569,0.7705382222464254,0.2485071451054085,0.9199291448617746,0.8523739329429537,0.03795788625950336,0.4084948904754314,0.6880668848193451,0.012745690986922464,0.4966606510959214,0.7004087885701069,0.4707301359442533,0.3508180522178601,0.1232708688690044,0.22698815040992937,0.17633798187226668,0.779322550618509,0.6523229873117043,0.5446886463720897,0.09802689171917234,0.0968348785830716,0.4409577868747284,0.20501143655613552,0.6156524502503503,0.7884668792262448,0.632316338525994
374,0.38035751050803346,0.3919304897747491,0.7309131788877016,0.796982233721022,0.5927151603887473,0.20005552204844412,0.4954584112942946,0.9655511674488508,0.7621577322175177,0.333080846397118,0.49619889264719863,0.7780671465643617,0.9755059703859988,0.6608385336375294,0.35313355561136717,0.25838091761656334,0.6031594799053999,0.020619132421144215,0.928541575779267,0.955222424509889,0.26049685788276444,0.7133951169398419,0.5821593012548857,0.5835447418244408,0.6373005128661493,0.88967285386339,0.2347768475754426,0.3092460339838973,0.821679617086398,0.5279345333287236,0.5459022266148801,0.09875412815296825
375,0.7704477927996968,0.3965575555633325,0.04264632373356969,0.7615236277766725,0.5787399855700822,0.8503919385827854,0.3757513920798691,0.9607730160765208,0.24443845948027587,0.9959715957490353,0.5313889740051824,0.7414702112734884,0.45605248567676604,0.3491406758260669,0.3429932355666424,0.6296784685178458,0.49725018346253314,0.9310149040808656,0.9525934961861426,0.9061585326288071,0.2489758643052351,0.6999237655486049,0.3785481536017422,0.18846038210734506,0.5107095911219656,0.20477688204928524,0.7982868961399989,0.7767058680244681,0.2554527318690546,0.19717736781527528,0.10463527942155926,0.9569608734348783
376,0.5941338018988039,0.01448924493643644,0.471062036525677,0.3138237333530556,0.9747722501084598,0.39015233978041264,0.8110444727897694,0.026204717912746145,0.21027232866934165,0.8192907303409526,0.26228945528583747,0.7526939522452614,0.05513946071702924,0.36855892363373677,0.04723957162853887,0.7600880096827343,0.4746644494646933,0.678065152572896,0.061172009252137394,0.23223659131157814,0.07119644086517152,0.4197319846810006,0.5804395216381234,0.252887925778854,0.6973563624311446,0.8681440798081008,0.4127352605551031,0.27324007999057454,0.7691078356392221,0.3170789480034447,0.6122755143782842,0.9357521307676313
377,0.7303573903830816,0.7998860061390312,0.4475563624534896,0.13346494953387344,0.36981858661351064,0.17657165454531165,0.5075156469363673,0.49631263501218237,0.3644663872249352,0.0301173462911265,0.9040839707570244,0.7500916024769908,0.44161133818565,0.29242600244322436,0.4411907203296873,0.7753401306511783,0.0931315146617212,0.6560518965315881,0.7956836953274078,0.3066380855975286,0.02579082870645988,0.28774659630873634,0.37304199266150706,0.37670052163838175,0.2930628101139583,0.24068136389707984,0.8290725377088612,0.5950219672666232,0.6571691155065108,0.48023314528710304,0.8947151022874867,0.7057412420293464
378,0.40583353770913655,0.26560580233296394,0.44966558477149177,0.5799748876636134,0.941812582457281,0.8520263189940163,0.7104209308590897,0.19063501777651082,0.4928664803894226,0.17967231194118893,0.12655749999115207,0.09620156637461907,0.38980664425153333,0.621010512655774,0.7713940485963069,0.07888955146916543,0.33524055877791126,0.11866228436798276,0.5460629476794421,0.6343917110395876,0.4363681041835825,0.4587903642945733,0.5087608317565421,0.5397323766268378,0.664008262328662,0.6769672679897504,0.8289861142900999,0.29542894913038775,0.42085706794935096,0.19056017453205354,0.07113331400422884,0.32121996155809784
379,0.9411774752847256,0.21756462092536955,0.09598360732466615,0.8594364762228361,0.35554491916794306,0.1352463820856452,0.10768064424993418,0.6425795912634248,0.6970755362244822,0.5938770678985761,0.25666091776349087,0.8923777793190374,0.6103816700402503,0.7351225513723626,0.31507273599647745,0.7093754914505158,0.07338903588716372,0.9820357043750361,0.29402662117412004,0.6987899605842159,0.16215342571674662,0.987652132002929,0.5698329265252768,0.14867429963478307,0.32305714115834205,0.3526510175329942,0.06745709889510065,0.534251624165877,0.5719605333728567,0.6593433352175194,0.8052358564066596,0.9157558286741097
380,0.6076681701994243,0.047233156645953844,0.6192109489010509,0.5650983772420719,0.12971472212292678,0.479322919914678,0.01800192289942426,0.8527421810003168,0.6460107811074085,0.36807372902282265,0.07584565198540161,0.34639192942315733,0.1761765778206683,0.17930311484888506,0.5729136466191374,0.4173640535596135,0.0038049312643528843,0.0073663867848086095,0.13910362174141544,0.28636798845174827,0.8846738297552029,0.8914968257342457,0.639066476698788,0.6008026111680922,0.0964157044403341,0.2438944983196618,0.6688134016441647,0.5055133475247255,0.3330367242945489,0.4586092379191149,0.7572601332712673,0.5097681076843044
381,0.2697685328615995,0.8788096355708619,0.056318806300572954,0.5929906082790853,0.3005945182889318,0.44450768989812905,0.6863272955506918,0.2772929934514906,0.4457150488717345,0.4467831041932995,0.8489325017646511,0.27591888616018223,0.17569232093874265,0.3249191806908812,0.9556373339877475,0.02393053741979778,0.6741902354046889,0.3773681428287612,0.6285013434144489,0.4401750000944622,0.8053590698275633,0.9598740196614229,0.2603489918003784,0.176053751851586,0.9102172478111493,0.9976705773776489,0.2559085474114463,0.5903903286997104,0.31652965391271337,0.0052259057782769736,0.6888839878341805,0.953776933888618
382,0.7881472162006532,0.12908033783186468,0.09455626436021547,0.8049850586840808,0.16638499207683344,0.6801230737730429,0.7472572694282696,0.2583679198677138,0.7371423919489882,0.1501084290974971,0.22894565656697607,0.05200862800646644,0.11124075592922644,0.9745772737784024,0.32881533062325596,0.38714676899082556,0.04610298105318433,0.1667577872549444,0.9453902060464253,0.419965766722579,0.9212470095893089,0.11560745158145824,0.18851291931072434,0.2907715002703012,0.15565473131148988,0.8886682506706612,0.4145126449847306,0.3669259877056137,0.011460710690716636,0.5471848359242066,0.029260728148808424,0.7754953150070067
383,0.6348329562105286,0.30363882443800116,0.6268365513649325,0.9178723442095494,0.9611464721685534,0.016988834914757223,0.4359057818571219,0.3737497693549672,0.05839854974785608,0.9941939904604996,0.0574497737832429,0.1873554670898676,0.9832971030127828,0.6726576095861132,0.19696440310098917,0.24429893398486768,0.7047422003490709,0.11902729065576767,0.36492726655305563,0.1952910560670863,0.5428331672655438,0.8521612859250114,0.06411181303678648,0.9915091837653234,0.417010903950519,0.4588438931130825,0.9010110241199862,0.645297981326028,0.646918938402948,0.0728781315468392,0.02494418263249898,0.16399940417946157
384,0.10576172936284445,0.5124217934566784,0.23144462410598632,0.7280301137332267,0.8220071359838707,0.5357775843628165,0.24021989320632686,0.6481615065205717,0.36893396474926576,0.06114577331693316,0.4336016395609754,0.22794166004103877,0.11902130510714404,0.6528276813002781,0.18084234943064126,0.9442918320346283,0.8929964640726156,0.6121239340698528,0.951009543753445,0.8493193470502347,0.09968663285523771,0.49078411013369505,0.37825322648894943,0.03407456759078442,0.9890977072827997,0.09752526551480967,0.5136395256088475,0.04644837703919158,0.15528560343938702,0.17949115749521716,0.8112152598485055,0.9932774083893184
385,0.6013638162980618,0.23371489474568408,0.8856831429642861,0.7426840958506169,0.512205813120293,0.2760576244338865,0.7939262756081836,0.6233349818330732,0.3954127939778259,0.4556593352822047,0.8446774428359044,0.4486242849438199,0.9417912060889702,0.2671852872304503,0.9429113877429086,0.9019599527244035,0.09824065537911897,0.951371575931074,0.6582788219202251,0.6031302120746999,0.27133762868550704,0.6341058281963667,0.48385289025454836,0.21479537012197947,0.8754331583177456,0.656210079481516,0.8907906629330062,0.3880244484266453,0.11326150941191404,0.9525393432257466,0.392297663915533,0.07968088346461588
386,0.45192795815071496,0.7567361851410825,0.1095211849997535,0.4850161750942502,0.4837546100838245,0.9904742304099139,0.6375642678135466,0.006051162236859753,0.8873158080881431,0.599237937626052,0.4101494323565139,0.2866504794079381,0.007885190681705234,0.15928475041026746,0.15317994790788603,0.3833094282654589,0.826923517217691,0.2505924182590836,0.7978996369030014,0.9058747283495491,0.5850868191206539,0.6029407641463189,0.6832574945978165,0.624098805820794,0.9710733026166898,0.20088806647889113,0.30697667673938256,0.6201311704214113,0.8904865580985831,0.16193956224110306,0.660298710288904,0.17733615266214298
387,0.7293529103484893,0.9912309523690923,0.0625952216162805,0.6275047578905489,0.9783487249713606,0.7232292890679718,0.07782215439284035,0.6828577209383951,0.030161330244322326,0.7556150320916082,0.30671898874575476,0.3083689430669928,0.032482769318118665,0.8712583570055378,0.12425937758990357,0.7749458621577422,0.21726501042241808,0.6543507258715135,0.8758550694146123,0.6625167267319767,0.10851550958752165,0.4383857784359362,0.407025736172973,0.39364054393479975,0.44200410487132913,0.21263466760614358,0.001972976729832876,0.9180918596962865,0.13714763820520492,0.7763406565736859,0.11357473633061188,0.3151934568785847
388,0.22175115554436098,0.9320241563272547,0.36358053924387534,0.5598478806565811,0.7680500145998346,0.8541622113480553,0.26905367930622515,0.34970204749517897,0.10339348725313013,0.4301113586340307,0.8350317905003704,0.9472959253551793,0.708689817950653,0.795367117838714,0.1702769194258883,0.21521773697271362,0.5905718250898881,0.8426583475849068,0.40340322709933085,0.13227021953071827,0.10408525603868723,0.7382942563465116,0.7248305700700113,0.3255101287486464,0.8601161519041739,0.9130578171188356,0.9545295247929702,0.7264065728411276,0.28681739561242503,0.42440126343094176,0.37422839316504497,0.0929319334866554
389,0.5160534806511052,0.6459612901229025,0.2708146967920366,0.052251667579271244,0.6800541862147401,0.5370901040614228,0.04996492763267957,0.04597676347810875,0.35301682267185897,0.08290869469284379,0.7984552097368212,0.8917458356420332,0.8518400197951842,0.34131828894894056,0.9813982902679911,0.5375357129447474,0.3082752238749914,0.699604714243601,0.4779685980978664,0.2252731812041231,0.9642548527875887,0.6798437312138877,0.7846918866404868,0.3151427298020444,0.4558328587492546,0.5246641183138389,0.12458512553278123,0.2734612400087939,0.0006566048725125118,0.31451637262857324,0.5426743655397217,0.039244094294997534
390,0.691120139951286,0.17690683121838835,0.5245083338951853,0.6922957839800288,0.14073254168624116,0.08737059393112112,0.12722833357755015,0.13684228011769473,0.7309475373427823,0.017462258475219317,0.7882713553553224,0.5301071821457612,0.1399841835849649,0.3203163314436982,0.4754713000948483,0.38800547985563894,0.4123312787401704,0.8999109246644146,0.39097069628396386,0.2750202843690054,0.8913635089006631,0.5563017019379574,0.7678424111427418,0.7832038291295053,0.08999129435059527,0.3195882149940915,0.06274571216648228,0.13789290318004166,0.14911261247228236,0.6941417664992645,0.19354774320389534,0.9337400931995129
391,0.39468025813471774,0.34819777142328734,0.6142099077017584,0.37129500734049103,0.8342567210889961,0.15210866179574034,0.9880033445997528,0.16250710580332184,0.8008553534660762,0.0017388519087571108,0.016614457662179616,0.20385802185654922,0.131743159905936,0.24095883191196898,0.8512250730167965,0.24201796506218332,0.7741021084179468,0.0897824151242208,0.4599437564351644,0.6551626682367329,0.3126969472263027,0.12828181413554884,0.8759447767799765,0.0587487124460806,0.8312657554559638,0.6031596128737774,0.0037119535226631806,0.9859417713034093,0.19187406870836432,0.34384251978426694,0.5765707692174915,0.9491883267943263
392,0.1442558744252439,0.42851861764592913,0.09908955195434721,0.7731903701774211,0.4803914632829126,0.8747125407840932,0.37420819364374613,0.7420054516881417,0.2257480420991499,0.5441355968702623,0.44091004445984294,0.06741168970566891,0.18503651112168917,0.7478342216627034,0.5958054569966403,0.09602995104569734,0.4942281233064646,0.5894153554926415,0.6395279332992487,0.19295249423070582,0.6985571679656715,0.3170773516644544,0.5085989308190976,0.13106403996298488,0.6393450058181834,0.24300027818034187,0.554807488223413,0.7637922764580142,0.09949896760760846,0.4165039041843963,0.8080096984628145,0.8884874045164257
393,0.26047627089219016,0.5619692008351348,0.33691491685534836,0.5733540393733967,0.7731421689726877,0.6001635811224508,0.11846901159356038,0.4789147633400941,0.5978004342523482,0.14594426013577555,0.06786235810012764,0.4308507982409542,0.011086205043335129,0.1181404599206266,0.40002691309175065,0.06426657339673181,0.006974778956364447,0.4058918532500617,0.5437190411319327,0.3668537199699432,0.6433225229646303,0.7229296058609753,0.2802322757927993,0.8254367908649592,0.6635054225402293,0.6161287105140563,0.7423848180169965,0.35912723472824704,0.8566164279938601,0.9592024617370845,0.23588957917540831,0.01114225602393304
394,0.34190782222481586,0.3041741407239771,0.5254752128084393,0.9730300345191562,0.0015431602939470768,0.3572833127043089,0.010377731566417081,0.1473644008052043,0.13282537431415375,0.07644143074755105,0.9111400670469497,0.9831313888957502,0.1698601735563363,0.10645906665805216,0.267671726803103,0.7705367436075943,0.5442192527671219,0.6879072977389449,0.870423323321957,0.8777015502742943,0.44834459207352084,0.6224192352212802,0.0007446062903718742,0.8903801361610362,0.7962497557718777,0.6751845740111216,0.09260727500460875,0.07940739935706764,0.8946853249853257,0.9277102208755588,0.8410453305354051,0.5168323007295701
395,0.4822009316619853,0.12885657851875176,0.9974652102175381,0.6668266898836184,0.6923101466605053,0.577032082032058,0.1337000805809706,0.354090989634276,0.4113948686422494,0.7459634752965745,0.9185088469079425,0.1229162085301102,0.6641457340254971,0.2899170619126029,0.8157406655060369,0.8690833388638715,0.2061946772285872,0.2936741935288436,0.039664720519322905,0.5222787785297929,0.8922982311580544,0.32669867814862896,0.436663250088123,0.8892884057699066,0.15182360853051247,0.6734527313614348,0.6715429087275179,0.6111015092076955,0.5680967568957507,0.16417431930308202,0.4832679294331699,0.4386122350569067
